Species,Primary Breed,Secondary Breed,Gender,Altered,Age in Months Intake,Age Group,Intake Condition,Intake Date,Intake Type,Intake Subtype,Reason,Agency Name,Outcome Date,Release Date,Outcome Type,Outcome Subtype,Outcome Reason,Outcome_Agency_Name
1,Siberian Husky,,1,1,3.0,Baby,Normal,10/26/2019 4:12 PM,Owner/Guardian Surrender,For Adoption,Other,,11/16/2019 1:38 PM,11/16/2019 1:38 PM,Adoption,Adoption Center,,
1,Siberian Husky,,1,1,3.0,Baby,Normal,10/26/2019 4:12 PM,Owner/Guardian Surrender,For Adoption,Other,,11/16/2019 2:22 PM,11/16/2019 2:22 PM,Adoption,Adoption Center,,
0,Domestic Shorthair,Mix,1,1,11.0,Adult,Normal,10/30/2019 2:08 PM,Stray,Public Drop Off,,,1/26/2020 12:38 PM,1/26/2020 12:38 PM,Adoption,Adoption Center,,
0,Domestic Shorthair,Mix,1,1,23.0,Adult,Normal,10/29/2019 2:15 PM,Stray,ACO / Police Drop Off,,,5/2/2020 3:29 PM,5/2/2020 3:29 PM,Adoption,Adoption Center,,
0,Domestic Medium Hair,Mix,0,1,23.0,Adult,Normal,10/29/2019 2:15 PM,Stray,ACO / Police Drop Off,,,12/14/2019 1:50 PM,12/14/2019 1:50 PM,Adoption,Adoption Center,,
0,Domestic Shorthair,Mix,0,1,23.0,Adult,Normal,10/29/2019 2:15 PM,Stray,ACO / Police Drop Off,,,1/19/2020 11:45 AM,1/19/2020 11:45 AM,Adoption,Adoption Center,,
0,Domestic Shorthair,Mix,0,1,23.0,Adult,Normal,10/29/2019 2:15 PM,Stray,ACO / Police Drop Off,,,11/26/2019 9:40 AM,11/26/2019 9:40 AM,Adoption,Adoption Center,,
1,"Chihuahua, Short Coat","Dachshund, Miniature Smooth Haired",1,1,12.0,Adult,Normal,11/2/2019 2:43 PM,Owner/Guardian Surrender,For Adoption,Too Many Pets,,10/30/2020 10:42 AM,10/30/2020 10:42 AM,Transfer Out,To Specific Rescue,For Adoption,Woof Lodge Rescue
1,"Chihuahua, Short Coat","Dachshund, Miniature Smooth Haired",0,1,12.0,Adult,Normal,11/2/2019 2:43 PM,Owner/Guardian Surrender,For Adoption,Too Many Pets,,9/27/2020 2:12 PM,9/27/2020 2:12 PM,Adoption,Adoption Center,,
1,"Retriever, Labrador",,1,0,17.0,Adult,Normal,11/2/2019 2:39 PM,Stray,ACO / Police Drop Off,,,11/3/2019 2:43 PM,11/3/2019 2:43 PM,Return to Owner/Guardian,Stray Reclaim,,
0,Domestic Shorthair,Mix,1,1,4.0,Adult,Normal,11/4/2019 8:56 PM,Stray,ACO / Police Drop Off,,,11/8/2019 9:59 AM,11/8/2019 9:59 AM,Return to Owner/Guardian,Stray Reclaim,,
0,Domestic Shorthair,Mix,1,1,22.0,Adult,Normal,11/6/2019 4:51 PM,Stray,Public Drop Off,,,1/27/2020 10:41 AM,1/27/2020 10:41 AM,Adoption,Adoption Center,,
0,Domestic Shorthair,Mix,0,1,23.0,Adult,Normal,11/11/2019 11:15 AM,Stray,ACO / Police Drop Off,,,3/14/2021 3:45 PM,3/14/2021 3:45 PM,Adoption,Adoption Center,,
0,Domestic Shorthair,Mix,1,1,23.0,Adult,Normal,11/12/2019 10:50 AM,Stray,ACO / Police Drop Off,,,4/20/2020 11:17 AM,4/20/2020 11:17 AM,Adoption,Adoption Center,,
0,Domestic Shorthair,Mix,0,1,12.0,Adult,Normal,11/14/2019 2:42 PM,Owner/Guardian Surrender,For Adoption,Found/Can't Keep,,1/24/2020 2:50 PM,1/24/2020 2:50 PM,Adoption,Adoption Center,,
0,Domestic Shorthair,Mix,1,1,0.0,Baby,Normal,11/14/2019 2:42 PM,Owner/Guardian Surrender,For Adoption,Found/Can't Keep,,3/6/2020 6:35 PM,3/6/2020 6:35 PM,Adoption,Adoption Center,,
0,Domestic Shorthair,Mix,1,1,0.0,Baby,Normal,11/14/2019 2:42 PM,Owner/Guardian Surrender,For Adoption,Found/Can't Keep,,2/1/2020 1:09 PM,2/1/2020 1:09 PM,Adoption,Adoption Center,,
